full_text,label
BUMN melakukan terobosan dengan mendirikan Klinik Modular Gratis untuk korban gempa Cianjur.   Adapun Klinik Modular merupakan kerjasama dari beberapa perusahaan BUMN untuk meningkatkan pelayanan kepada para korban gempa Cianjur.  #SatgasBencanaBUMN https://t.co/bKO8pK5J6l,1
Rumah tahan gempa akan dibangun Pemerintah di lahan relokasi bagi para korban terdampak gempa di Cianjur https://t.co/fDK8HWrR4F,1
Dukes Trauma Healing Bencana Gempa Cianjur https://t.co/zSUxG1ftJu,1
"Bakti Polri Untuk Negeri  Sebagai wujud kepedulian dan respon cepat, Polri terus bergerak melaksanakan kerja bakti membersihkan puing-puing reruntuhan dan mengevakuasi barang berharga milik warga terdampak gempa bumi di wilayah Kabupaten Cianjur, Provinsi Jawa Barat. https://t.co/eerEvSqjg6",1
Bantuan Kemanusiaan Polres Jepara Telah Sampai Dengan Selamat Di Cianjur  Polres Jepara - Polres Jepara memberangkatkan bantuan sosial yang diperuntukkan bagi korban bencana alam gempa di Cianjur. Bantuan tersebut dikirimkan menggunakan satu truk box dinas milik Polres Jepara https://t.co/LtDyIrJBES,1
"Warga Kabupaten Cianjur kini tengah dalam fase pemulihan pasca bencana gempa bumi bermagnitudo 5,4 pada Senin (21/11/1011). Warga terdampak gempa dibantu berbagai pihak kini tengah berupaya pulih dan berbenah pasca bencana gempa tersebut. https://t.co/C2Hi4IrRr0",1
BUMN melakukan terobosan dengan mendirikan Klinik Modular Gratis untuk korban gempa Cianjur.   Adapun Klinik Modular merupakan kerjasama dari beberapa perusahaan BUMN untuk meningkatkan pelayanan kepada para korban gempa Cianjur.  #SatgasBencanaBUMN https://t.co/bwRU04Exom,1
Teknologi GeoAI Bantu Pemerintah Identifikasi Skala Prioritas Gempa Cianjur https://t.co/O2BgGW6aIz via @indoict,1
Teknologi GeoAI Bantu Pemerintah Identifikasi Skala Prioritas Gempa Cianjur https://t.co/O2BgGW6aIz @indoict,1
Honda Hayati Salurkan 100 kg Rendang untuk Korban Gempa Cianjur https://t.co/ra9gbqgkBv,1
"Menteri Pertahanan RI, @prabowo Subianto memberikan bantuan sosial untuk korban gempa di Cianjur. Ia secara langsung menyerahkan 1000 paket bantuan kepada warga terdampak di pengungsian.  https://t.co/rykW9dORWP  @Kemhan_RI  #IndonesiaDefenseMagazine #IDM #MenhanPrabowo #Prabowo",1
"Perjuangan Polisi Kirim Bantuan Korban Gempa Cianjur, Sampai Terjatuh ke Parit Bersama Motornya: Detik-detik polisi terjatuh ke parit bersama motornya saat dalam perjalanan menyalurkan bantuan gempa Cianjur https://t.co/hNTOyBCttc https://t.co/c1NDOamNV4",1
@energitodayID @KemenBUMN @pertamina Pertamina turut memberikan berbagai bantuan untuk korban gempa di Cianjur,1
Puluhan Warga Penyintas Gempa Cianjur di Desa Titisan Sukalarang Sukabumi Terserang Penyakit Menular https://t.co/gAmQWbYTwd,1
TNI AD Kembali Kirimkan Bala Bantuan Logistik Untuk Korban Gempa Cianjur https://t.co/acZbIaSuBn https://t.co/J14u3KFAac,1
@energitodayID @KemenBUMN @pertamina Pertamina melakukan aksi sosialnya dengan cara memberi bantuan kepada warga cianjur yg terkena dampak gempa,1
PDRI salurkan bantuan sembako gempa Cianjur #PartaiDemokrat AHY Politisi Mendunia https://t.co/sgvseZyds3,1
"Trauma Healing Untuk Mereka,  Lekas pulih saudaraku, doa terbaik kami hanya untukmu..   Polresta Cirebon Menggelar Trauma Healing dan pemberian sembako  kepada korban terdampak bencana alam gempa bumi di Kab. Cianjur Jawa Barat.",1
- Gempa Cianjur - Erupsi gunung Semeru - Gempa Jember  - Spanyol di eliminasi Maroko - Lord Rangga meninggal dunia - Bom bunuh diri Bandung  2022 is not ending well..,1
"Muslimin dan Muslimat, alhamdulillâh, perolehan terakhir penggalangan donasi Rumta Peduli Terdampak Gempa Cianjur terkumpul sebanyak Rp. 157.582.424,-.  Terima kasih dan jazâkumullâhu khairâ kepada para donatur yang telah terlibat dalam penggalangan donasi tersebut https://t.co/8XoL6kTah6",1
Masjid Al Ishlah GKN 1 Semarang Bantu Warga Terdampak Gempa Cianjur https://t.co/X3iC85M3Bo,1
LIVE - Gitaris untuk Negeri #4 Donasi Gempa Cianjur https://t.co/CpCGd9esdR via @YouTube,1
Prabowo Kembali Kunjungi Posko Pengungsian Korban Gempa Cianjur https://t.co/O0OUdMlxwN,1
PDRI salurkan bantuan sembako gempa Cianjur #PartaiDemokrat AHY Politisi Mendunia https://t.co/IZKjh6TAjX,1
"Presiden Jokowi Tinjau Dampak Gempa di Ponpes Darul Falah dan SMPN 1 Warungkondang Cianjur, 5 Desember 2022. #Jokowi #IndonesiaMaju https://t.co/nKWz4CgK2b https://t.co/7RdmzJyaxG",1
"Pencarian Nihil, Korban Gempa Cianjur Tetap 334 Orang https://t.co/LXPirxRBQC",1
"Presiden Jokowi Tinjau Dampak Gempa di Ponpes Darul Falah dan SMPN 1 Warungkondang Cianjur, 5 Desember 2022. #Jokowi #IndonesiaMaju https://t.co/cUaWoUxpZh",1
"Yon Armed 4/105 GS/Parahyangan, Berkesinambungan Ringankan Penderitaan Pengungsi Gempa Cianjur https://t.co/NLvt77Wqcf",1
TURUN KE JALAN PELAJAR NU MANYAR &amp  DKAC. CBPKPP MANYAR GELAR AKSI GALANG DANA UNTUK KORBAN GEMPA CIANJUR  #IPNU #IPPNU #PELAJAR #NU https://t.co/nP6zSDEl2z,1
Kwarda Pramuka Jatim Salurkan Bantuan Sosial untuk Korban Gempa Cianjur #gempacianjur https://t.co/fJDpKuoTfU,1
"Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Semoga bantuannya bermanfaat 🤗🤗 https://t.co/JehBNrjaUk",1
@pengarang_sajak Kapolres Cianjur gimana ceritanya??? Apapun yang dilakukan terhadap kasus Kadrun teroris tentang sumbangan gempa kemarin.  . Polisi tetap saja jadi incaran... ...,-1
"Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Alhamdulilah makasih banyak atas bantuannya 🙏🙏 https://t.co/BM3gxintFR",1
"Terbaik!! Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Sangat peduli sekali nih 👍 https://t.co/BgvjxjWahj",1
"Bantu Pemulihan Pasca Gempa Cianjur, BRI Peduli Terus Layani Masyarakat Terdampak https://t.co/EDHA8gOvdq",1
"Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa Alhamdulillah terimakasih semoga bermanfaat untuk para korban 🤲😇 https://t.co/hL5WbskIcF",1
"Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Alhamdulillah gercep banget ya bantuannya 👍👍 https://t.co/PkiRUxdS5T",1
"Bantu Pemulihan Pasca Gempa Cianjur, BRI Peduli Terus Layani Masyarakat Terdampak https://t.co/2lshSiRYBp",1
"🔴 UTAS Malam ini digelar Konser Amal Gitaris untuk Negeri - Donasi Gempa Cianjur"" di Bentara Budaya, Jakarta.  Anda juga dapat mengikuti rangkaian acara ini di Youtube Harian Kompas:  https://t.co/ZUIQ7dOiPW  #GitarisuntukNegeri https://t.co/cEhsuANV7Q""",1
"Istri Menteri BUMN Liza Thohir mengunjungi korban gempa yang berada di Posko Satgas Bencana BUMN, Mekarsari, Cianjur, Senin (5/12) pagi. Liza Thohir bersama Tina Kemala Intan Ketua Srikandi BUMN, Alexandra Askandar Ketua FHCI  #SrikandiBUMNUntukCianjur https://t.co/n0Px7l0huO",1
Sukarelawan Bermotor Trail Dikirim ke Cianjur  https://t.co/0vNumilnUx  #sukarelawan #motor #trail #motortrail #pmi #pmipemalang #pemalang #bencana #bencanaalam #gempa #gempabumi #gempacianjur #cianjur #jawabarat #jabar #bantuan #Logistik #pltbupatipemalang #mansurhidayat https://t.co/BivXdj1Goy,1
"Makan malam hari 12 dapur balita gempa Cianjur: ayam goreng, tumis labu siam-tahu, nasi lunak (utk bayi dijadikan nasi tim &amp  bubur)  Makanan bayi &amp  balita sering terlupakan oleh dapur umum di saat bencana, kami mengambil peran itu. 260 porsi makan malam sudah kami masak &amp  ... https://t.co/dszXbM9QUG",1
Sobat Sosmed Kebanggaan BUMN! Mari kita naikkan hashtag  #SatgasBencanaBUMN  Pada: Hari/Tgl: Rabu/07 Desember 2022 Pukul : 17.00 WIB / 18.00 WITA /19.00 WIT  BUMN melakukan terobosan dengan mendirikan Klinik Modular Gratis untuk korban gempa Cianjur.   #SatgasBencanaBUMN https://t.co/5AH2uzTgfI,1
"Gerakan ini merupakan bentuk nyata kepedulian para musisi terhadap gempa Cianjur yang terjadi pada Senin (21/11/2022) siang dengan magnitudo 5,6 di kedalaman 11 kilometer.  #GitarisuntukNegeri #DanaKemanusiaanKompas @BentaraBudaya https://t.co/LZAZiczupW",1
Sedang berlangsung Konser Amal “Gitaris untuk Negeri - Donasi Gempa Cianjur di Bentara Budaya Jakarta (@BentaraBudaya). Kamu juga bisa mengikuti rangkaian acara ini di sini https://t.co/wfnuGH2wQy #GitarisuntukNegeri https://t.co/wnvXMeKg0R,1
"Sedikitnya 57 musisi tampil dalam konser amal bertajuk ”Gitaris untuk Negeri: Donasi Gempa Cianjur”, di Bentara Budaya Jakarta, Rabu (7/12/2022).  #GitarisuntukNegeri #DanaKemanusiaanKompas @BentaraBudaya https://t.co/X4PYtZJNWV",1
Dongkrak Ekonomi Usai Dilanda Gempa KKP Latih Warga Cianjur Mengolah Ikan https://t.co/WgQ2qqVI5m #sariagri #pertanian,1
Beberapa Korban Gempa Cianjur Masih Takut Pulang https://t.co/bDnTSCdFV1,1
Danny Ajak Pegawai Pemkot Makassar Bantu Korban Gempa Bumi Cianjur https://t.co/HFSGwxLTT3,1
Liputan kunjungan TIM RQA &amp  penyerah terimaan bantuan untuk korban Gempa Cianjur dari berbagai pihak melalui Dompet peduli Ummat RQA.... . . . https://t.co/od1T3ifxRU https://t.co/u7pcQbdZOO,1
Pertamina Foundation Salurkan Bantuan Pendidikan untuk Anak-Anak Korban Gempa Cianjur https://t.co/6b0pBZgxl2,1
Legislator Ingatkan Jangan Berani-berani Korupsi Dana Bantuan Korban Gempa Cianjur https://t.co/2k7BqsO32K,1
"Kolaborasi Srikandi BRI dan BUMN, Bahu Membahu Percepat Pemulihan Korban Gempa Cianjur https://t.co/lRXVW0ldas",1
Srikandi MIND ID bersama BUMN Terjun Langsung Salurkan Bantuan ke Korban Gempa Bumi Cianjur https://t.co/IVOOhic3HQ,1
"Banser Tanggap Bencana berpamitan dari Lokasi Bencana Gempa Bumi Cianjur dan kembali ke Kabupaten Bekasi, berterimakasih untuk semua Donatur   Terimakasih Sahabat, semoga khidmat Panjenengan semua tercatat sebagai amal ibadah 🙏🏻🤲  #BanserTanggapBencana https://t.co/aC1EPzmFpt",1
Srikandi Pupuk Indonesia Dampingi Ibu Menteri BUMN Bagikan Bantuan Kepada Korban Gempa Cianjur https://t.co/EcYvpIiKpA,1
Gus Muhaimin @cakimiNOW minta Pemerintah prioritas bantu ponpes terdampak gempa Cianjur  https://t.co/1oqZyY1F6m,1
Gus Muhaimin @cakimiNOW Minta Pemerintah Prioritas Bantu Ponpes Terdampak Gempa Cianjur https://t.co/STTIxljiCn,1
"Prabowo Subianto tengok keadaan warga di kabupaten cianjur yg terdampak musibah gempa pada beberapa waktu lalu. Selain mengecek keadaan warga, Prabowo juga melakukan pengecekan sarana dan prasarana termasuk dapur umum yg di bangun oleh kopassus. https://t.co/gHD6cEAQs5",1
MPP Bergotong Royong untuk Cianjur.   Media Pintar Perjuangan (MPP) memberikan bantuan kemanusiaan untuk korban bencana gempa Cianjur. https://t.co/vUA5MvmoGn,1
Gus Muhaimin @cakimiNOW Minta Pemerintah Prioritaskan Bantu Ponpes Terdampak Gempa di Cianjur  https://t.co/gVpfdRBAH0,1
"Bantu Pemulihan Pasca Gempa Cianjur, BRI Peduli Terus Layani Masyarakat Terdampak https://t.co/5lEcF25kNX",1
Helper w bilang banyak korban gempa Cianjur yg diajak masuk Kristen dgn iming-iming rumah/lahan trs itu alesannya sampe skrg gempa gak berenti2 karena diazab Allah.  Katanya dia denger “berita” ini dr teman-temennya.   segampang itu ya hoax dipercaya🥲,1
"Bantu Pemulihan Pasca Gempa Cianjur, BRI Peduli Terus Layani Masyarakat Terdampak https://t.co/6MEs2nzuod",1
"@doirx Gempa ya gempa, tolol. Ttdk ada hub dgn keyakinan.. kl yg gempa itu lu hub dgn kehancuran. Trnyata daerah itu Klompok lu semua.. simak Cianjur, Jember dll..",1
"Sambutan dari Direktur Dana Kemanusiaan Kompas (DKK), Tommy Nugroho dalam acara “Gitaris untuk Negeri-Donasi Gempa Cianjur” di Bentara Budaya Jakarta (@BentaraBudaya). #GitarisuntukNegeri https://t.co/v0xktvA4ae",1
"Lembaga Pemasyarakatan kelas IIA Karawang melakukan Pendistribusian Logistik berupa Sembako dan Obat-obatan. Kegiatan ini disambut serta diterima dengan baik oleh Kepala Lembaga Pemasyarakatan Kelas IIB Cianjur, sekaligus memandu bagaimana kondisi Lapas Cianjur Pasca Gempa. https://t.co/nEWSBwBwCx",1
"Bantu Para Keluarga Korban Gempa Bumi Cianjur, Forum Komunikasi Guru Pendidikan Agama Islam TKK Nasional Salurkan Bantuan Senilai Rp 46 Juta https://t.co/k10LVbJgW6",1
"Terima kasih pemirsa MNCTV telah menonton Lintas iNews Siang, program berita yang paling banyak ditonton, tayang Senin-Jum'at, Pukul 10.00-10.30 WIB.   Tonton lagi berita utama Salurkan Bantuan Langsung, Presiden Jokowi Kunjungi Korban Gempa Cianjur"" di: https://t.co/OoM7OtSQLJ https://t.co/6uBv9guW2z""",1
"kemanusiaan untuk korban bencana gempa Cianjur ke DPC PDI Perjuangan Kabupaten Cianjur, Selasa (6/12/22). Bantuan yang diterima langsung oleh Ketua DPC PDI Perjuangan Kabupaten Cianjur Susilawati tersebut, nanti akan didistribusikan ke 14 Titik",1
Para Istri anggota DPR RI yang tergabung dalam Perempuan PDI Perjuangan berikan bantuan bencana gempa Cianjur  Perempuan PDI Perjuangan berikan bantuan bencana gempa Cianjur  Para istri anggota DPR RI yang tergabung dalam Perempuan PDI Perjuangan memberikan bantuan https://t.co/LfkoVBOyDx,1
"Posko PDI Perjuangan yang berada diwilayah terdampak gempa.  Perempuan PDI Perjuangan kunjungi korban gempa Cianjur di pengungsian  Para istri anggota DPR RI yang tergabung dalam Perempuan PDI Perjuangan menyerahkan bantuan kemanusiaan korban bencana gempa Cianjur,",1
"Pesantren Gasol Pusaka, salah satu pesanten di Cianjur yg rusak parah akibat gempa. pemerintah harus perhatikan sarana fasilitas belajar santri supaya belajar mengajar di pesantren tetap berjalan. https://t.co/z9SCWKXuJ8",1
Endah Widiastuti Berharap Konser Gitaris Untuk Negeri Bisa Ringankan Beban Korban Gempa Cianjur https://t.co/GWjv5FwDWh,1
Motor Trail Adventure Tangerang Bantu Distribusi Logistik Daerah Terpencil Gempa Cianjur https://t.co/vC1uJoHCwh,1
Semoga Cianjur cepat pulih.   #cianjur #prabowo #prabowosubianto #cianjurjawabarat #pengungsicianjur #gempacianjur #gempabumi #gempacianjur #dekade08 #mendingprabowo #terusmajubersamaprabowo https://t.co/K7rPD4XPEQ,1
"Halo, NFTizen! Hari ini sedang berlangsung konser amal “Gitaris untuk Negeri: Donasi Gempa Cianjur”. Sebanyak 57 musisi tampil di @BentaraBudaya. Donasi yang terkumpul akan disalurkan melalui Yayasan Dana Kemanusiaan Kompas (DKK).   #GitarisuntukNegeri https://t.co/n22DW8OEnc",1
"Pak @prabowo kembali mengunjungi masyarakat yang terdampak musibah gempa di Cianjur, memastikan masyarakat dalam kondisi baik dan terpenuhi kebutuhannya selama di pengungsian. Cepat pulih Cianjur…   #prabowo #prabowosubianto #ketumgerindra #gerindra #cianjur #prasetyohadi https://t.co/2XVG3HsUaq",1
"Kecelakaan Mobil Ditabrwk Bus di Tol Cipali, 1 Orang Relawan Gempa Cianjur Meninggal https://t.co/PRBtH6aUHL",-1
@MiyuriScarlet Anyan  Soalnya sejak gempa yang di Cianjur jadi sering keluar alert dari akun BMKG yang itu,1
"Pasca Gempa Cianjur, BRI Peduli Terus Bantu Pemulihan Warga Terdampak https://t.co/lWdFP78tee",1
Gempa Cianjur Teroris Astana Anyar RUU KUHP Lord Rangga Meninggal Kamu Kenapa IndONEsia ????,1
Gus muhaimin minta pemerintah bantu ponpes terdampak gempa cianjur https://t.co/DAXFwJHkjl  #pkb #gusmuhaimin #muhaiminiskandar #GusMuhaiminPresiden2024  @cakimiNOW @DPP_PKB @SyaifulHooda @jamaludin190680 @dpwpkbjabar @Kosasih7Ujang   @sahabat_k_ujang  @UjangOfficial https://t.co/p6DmtxZyog,1
Gus muhaimin minta pemerintah bantu ponpes terdampak gempa cianjur https://t.co/KuVorw3ZAf  #pkb #gusmuhaimin #muhaiminiskandar #GusMuhaiminPresiden2024  @cakimiNOW @DPP_PKB @SyaifulHooda @jamaludin190680 @dpwpkbjabar @Kosasih7Ujang   @sahabat_k_ujang  @UjangOfficial https://t.co/f6Lod3Z2mc,1
Saat Prabowo Kecup Sayang Anak-Anak Korban Gempa Cianjur https://t.co/7eP8zrFVKN.,1
"IFNT!  Project peduli gempa Cianjur sudah selesai disalurkan ya 💛🤗  thank you so much, INSPIRITS!",1
Kepedulian adalah Wujud Syukur Kepada Sang Pencipta   Potret personel Polwan saat membagikan makanan untuk anak-anak terdampak gempa yang berada di Cianjur #PoldaJabar_05 https://t.co/vqmBftvsxp,1
"Peduli Cianjur, Rektor UNIMUGO kunjungi dan menyerahkan hunian darurat pasca Gempa https://t.co/a09PpwtQVE",1
Kementerian Sosial (Kemensos) berupaya menyediakan sumber aliran listrik berupa panel surya di tempat pengungsian #GempaCianjur . Hal ini dilakukan sebagai langkah dalam memenuhi kebutuhan listrik di pengungsian.  #Derasdotid  https://t.co/wVoYCYS6Sp,1
Gus Muhaimin Minta Pemerintah Bantu Ponpes Terdampak Gempa Cianjur https://t.co/nJQxEgeKUd #GusMuhaiminPresiden2024  @cakimiNOW @EmHasanuddin @Jazilul_Fawaid @CucunA44 @YanuarPrihatin1 @DPP_PKB @SyaifulHooda @jamaludin190680 @dpwpkbjabar @Kosasih7Ujang,1
"(Video) Laporan Kegiatan FPI Banten, Ambulans FPI Jabar dan Posko FPI Cugenang bantu Korban Gempa Cianjur, Rabu (7/12/2022)  https://t.co/A0JCT61yIq",1
Dapur Umum Untuk Korban Gempa Cianjur  Personil polri menyiapkan dan menghidangkan menu-menu sehat untuk disalurkan ke tenda-tenda pengungsian maupun kepada petugas terpadu di lapangan. #poldajabar_6 https://t.co/WeYbW4Rzdr,1
Forma SKSG Universitas Indonesia Salurkan Bantuan untuk Korban Gempa Cianjur https://t.co/JrpSSw19Ve,1
"Istri Menteri BUMN Liza Thohir mengunjungi korban gempa yang berada di Posko Satgas Bencana BUMN, Mekarsari, Cianjur, Senin (5/12) pagi. Liza Thohir bersama Tina Kemala Intan Ketua Srikandi BUMN, Alexandra Askandar Ketua FHCI (Forum Human Capital Indonesia) serta Nicke Widyawati https://t.co/WqdtQAvlNT",1
"Tidak hanya itu saja, pemerintah Inggris juga menghimbau warganya untuk menjauhi Cianjur, Jawa Barat, setelah gempa bermagnitudo 5,6 melanda pada 22 November.  https://t.co/Mvlm87BcVY",1
Pengurus FKSS Jabar Kunjungi Posko FKSS di Cianjur Bantu Masyarakat yang Terkena Bencana Gempa Cianjur https://t.co/6ozWQ0h4fg,1
"Wah salut nih! Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. https://t.co/vs99xXvMc2",1
PP YPI Al-Maarij dan Pelajar NU Berbagi Rejeki dengan Korban Gempa Cianjur https://t.co/DJWTRWqW0K,1
"Wah luar biasa nih! Bu Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa.  https://t.co/U2RsdiAUqi",1
"POLRI senantiasa Hadir Membantu Rakyat, salah satunya melalui trauma healing untuk para korban gempa di Cianjur #BersatuJagaNegeri https://t.co/kX2gel8UNP",1
"Puluhan Musisi Gelar Konser Galang Dana Korban Gempa Cianjur, Ada Kaka Slank Hingga Dewa Budjana https://t.co/qsdbYeDIob https://t.co/JknPcPGfU6",1
"Menteri Pertahanan Prabowo Subianto kembali mengunjungi warga Cianjur  terdampak gempa ke pos dapur lapangan Kopassus/TNI AD, Rabu (7/12). Tiba di lokasi, Prabowo langsung menengok masyarakat termasuk para lansia. https://t.co/QpLZ0SqTmm",1
#BeritaJatim  Kwarda Pramuka Jatim Salurkan Bantuan Sosial untuk Korban Gempa Cianjur #kwardapramukajatim #gempacianjur  https://t.co/fJDpKuoTfU,1
Puluhan Gitaris Gelar Konser Amal untuk Korban Gempa Cianjur https://t.co/DZau60YCXF,1
"Update gempa Cianjur, BMKG: Sudah tercatat 396 susulan https://t.co/0FGNr4BxBc",1
"Sangat membantu ✨ Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa.  https://t.co/SAaA74s4vi",1
"Hormat Jenderal....""  Pak Prabowo bersenda-gurau dengan anak-anak korban Bencana Gempa di Cianjur https://t.co/wAob7j27cZ""",1
-Terima kasih atas keperdulian dan perhatianmu kepada rakyat yang sedang berduka-  Kunjungan kedua Pak Prabowo kepada rakyat korban bencana Gempa di Cianjur. https://t.co/rqIscNpE0P,1
Srikandi Pupuk Indonesia Dampingi Liza Thohir Bagikan Bantuan Kepada Korban Gempa Cianjur https://t.co/u8wu7DjNoM,1
@energitodayID @KemenBUMN @pertamina Alhamdulillah ya pertamina peduli korban bencana gempa cianjur,1
@energitodayID @KemenBUMN @pertamina Mantap pertamina serahkan bantuan untuk korban bencana gempa cianjur,1
@energitodayID @KemenBUMN @pertamina Terimakasih Pertamina atas bantuan yg diberikan kepada korban bencana gempa cianjur,1
@energitodayID @KemenBUMN @pertamina Bantuan ini sangar bermanfaat untuk korban bencana gempa cianjur,1
@energitodayID @KemenBUMN @pertamina Terimakasih atas kepeduliannya pada korban bencana gempa cianjur,1
"Istri Menteri BUMN Liza Thohir mengunjungi korban gempa yang berada di Posko Satgas Bencana BUMN, Mekarsari, Cianjur, Senin (5/12) pagi. Liza Thohir bersama Tina Kemala Intan Ketua Srikandi BUMN,+ https://t.co/YqX9YNWhVr",1
Partai Demokrat salurkan bantuan untuk para korban gempa di Cianjur #DemokratPeduliBerbagi AHY Pemimpin Mendunia https://t.co/fThzsoxDZW,1
"PT. SAS Institute memberikan bantuan sebesar Rp. 6.500.000,- kepada penyintas bencana gempa bumi Cianjur. Donasi tersebut disalurkan kepada PMI Provinsi DKI Jakarta.  #donasi #gempacianjur #pelayanan #kemanusiaan #pmisiap #sampoerna https://t.co/tsi87ich8F",1
"Gubernur Jawa Barat @RidwanKamil meninjau pembangunan rumah anti gempa yang diperuntukan untuk korban bencana gempa Cianjur di Kabupaten Cianjur, Rabu (7/12/2022). #pplhiupdate_2016 #pplhiupdate_2020  #RidwanKamil #RelawanSahabatRK #SahabatRK  #IndonesiaJuara #IndonesiaLestari https://t.co/yNX6yNmqOW",1
"sigap membantu masyarakat 👍 Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. https://t.co/mYS7wX0606",1
Momen Prabowo Kecup Sayang Anak-anak Korban Gempa Cianjur  https://t.co/SBO4pfFNiX,1
"Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Alhamdulillah semoga dapat membantu meringankan beban masyarakat yang terdampak. https://t.co/LM20R0wf5N",1
"Mantap! Berbagai bantuan diberikan 👍 Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. https://t.co/4y01WdJP4M",1
Terimakasih atas kepeduliannya Gus @cakimiNOW semoga Cianjur segera bangkit 💪  #GempaCianjur #CianjurBerduka  #gusmuhaimin #presiden2024,1
"Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Syukurlah semoga lancar dan tepat sasaran 👍 https://t.co/MRUXuUq1Q2",1
Saat Prabowo Kecup Sayang Anak-Anak Korban Gempa Cianjur  https://t.co/Gnar8FeRZF,1
"Memberi dukungan penuh terhadap masyarakat &amp  relawan @PKSejahtera dalam membantu warga terdampak gempa Cianjur, semoga diberikan kesabaran utk semua. #latepost https://t.co/b4KZNjiBO4",1
"Cek Pos Dapur Lapangan Kopassus, Prabowo Peluk Hangat Korban Gempa Cianjur  https://t.co/bmjv91ex6p",1
Sobat Sosmed Kebanggaan BUMN! Mari kita naikkan hashtag KBUMN melakukan terobosan dengan mendirikan Klinik Modular Gratis untuk korban gempa Cianjur.   Adapun Klinik Modular merupakan kerjasama dari beberapa perusahaan BUMN untuk meningkatkan pelayanan  #SatgasBencanaBUMN https://t.co/WmI8mCgIXN,1
"Gubernur Jabar @ridwankamil meninjau pembangunan rumah tahan gempa bagi penyintas bencana Cianjur, semoga bisa lekas ditempati dan kehidupan kembali normal. #RidwanKamil #gubernurjabar #REKANRK https://t.co/UXMWd5aW38",1
#BersatuJagaNegeri Tumbuhkan kepedulian wujudkan persatuan  Kapolda Sulsel didampingi Pejabat Utama Polda Sulsel bersama komunitas jurnalis Hukum Kriminal (Hukrim) menyerahkan bantuan sosial kepada korban bencana gempa Cianjur. #BersatuJagaNegeri https://t.co/qadaKMNxSC,1
Stop dukung mendukung fokus peduli bencana gempa Cianjur.,-1
Wali Kota Gorontalo Salurkan Bantuan Donasi Bagi Korban Bencana Gempa di Cianjur https://t.co/rWJ2oq9qx1,1
"Semoga tersalurkan dengan baik 👍 Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa.  https://t.co/QIeUNbaF6E",1
"Kembali Jenguk Pengungsi, Prabowo Peluk Hangat Korban Gempa Cianjur  https://t.co/dtRfCNNY98",1
Momen Prabowo Kecup Sayang Anak-Anak Terdampak Gempa Cianjur  https://t.co/GSlemJHqCv,1
Momen Prabowo Peluk Hangat Korban Gempa Cianjur di Pos Pengungsian  https://t.co/KyTroAhCja,1
Campina Beri Bantuan Psikososial Korban Gempa Cianjur  https://t.co/qnzfIqWleS,1
"@MataNajwa Coba kmren gempa nya g di Cianjur, disekitaran gedung DPR gtu mungkin g ada yg bgini2.....",-1
"Kemenag Tangsel salurkan bantuan 60jt utk Gempa Cianjur, Rabu (07/12/2022). Bantuan diserahkan kepada Kemenag Cianjur.  Bantuan Gempa Ciajur merupakan salah satu rangkaian dari kegiatan Hari Amal Bakti (HAB) ke-77 Kementerian Agama yang dilakukan oleh Kemenag Tangsel. https://t.co/O4CvafAPJm",1
"Turun Langsung!! Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa. Salut banget dong 👍👍  https://t.co/BMdHvTNDdP",1
Gus Muhaimin minta pemerintah prioritaskan bantu Ponpes terdampak gempa di Cianjur @cak_iskandar80 @EmHasanuddin @DPP_PKB @Jazilul_Fawaid @CucunA44 @SyaifulHooda @dpwpkbjabar @Firmansyahlepi https://t.co/1WVRohxNcC,1
"Alhamdulillah.. Dirut Pertamina Kunjungi Cianjur, Serahkan Bantuan untuk Korban Gempa Thanks Pertamina untuk kepeduliannya 🙏 https://t.co/8eopqngZIh",1
"Ngeri, Terasa Suara Gemuruh dan Getaran di Dalam Tanah Saat Terjadi Gempa di Desa Gasol Kidul Cianjur https://t.co/SJ9evNU1qW",-1
"Kunjungi Penyintas Gempa Cianjur, UBN Resmikan Masjid Darurat AQL Peduli https://t.co/yomtKNUUHk  #YukTadabbur #Tadabbur #TadabburQuran #DakwahQuran #DakwahQu #DakwahQuUBN #DakwahQuCianjur #PersatuanUmat #Istighosah #DoaBersama #PeduliGempaCianjur https://t.co/3JJlq75hq1",1
