created_at,sentiment_label,category,full_text,tokenization
Fri Oct 12 14:41:48 +0000 2018,-1.0,neutral,null korban tewas banjir bandang sumbar bertambah sudah 4 ditemukan sudah ditemukan https tco5xefnw1v8e,"['null', 'korban', 'tewas', 'banjir', 'bandang', 'sumbar', 'tambah', 'sudah', '4', 'temu', 'sudah', 'temu', 'httpstco5xefnw1v8e']"
Fri Oct 12 14:41:49 +0000 2018,-1.0,neutral,null korban tewas banjir bandang sumbar bertambah sudah 4 ditemukan sudah ditemukan https tcognw06n93l6,"['null', 'korban', 'tewas', 'banjir', 'bandang', 'sumbar', 'tambah', 'sudah', '4', 'temu', 'sudah', 'temu', 'httpstcognw06n93l6']"
Fri Oct 12 14:45:05 +0000 2018,-1.0,neutral,korban tewas banjir bandang sumbar bertambah sudah 4 ditemukan https tcop3pg7uqrb5,"['korban', 'tewas', 'banjir', 'bandang', 'sumbar', 'tambah', 'sudah', '4', 'temu', 'httpstcop3pg7uqrb5']"
Fri Oct 12 14:56:49 +0000 2018,-1.0,neutral,korban tewas banjir bandang sumbar bertambah sudah 4 ditemukan https tcohuwutrrquj,"['korban', 'tewas', 'banjir', 'bandang', 'sumbar', 'tambah', 'sudah', '4', 'temu', 'httpstcohuwutrrquj']"
Fri Oct 12 16:09:55 +0000 2018,-1.0,neutral,korban tewas banjir bandang sumbar bertambah sudah 4 ditemukan https tcohvqmwrmxmy,"['korban', 'tewas', 'banjir', 'bandang', 'sumbar', 'tambah', 'sudah', '4', 'temu', 'httpstcohvqmwrmxmy']"
Fri Oct 19 02:56:28 +0000 2018,1.0,neutral,trubusmania status tanggapdarurat penanganan banjir bandang yang terjadi sumbar sudah dicabut jumatberkah trubusid https tcowpudb43nhg,"['trubusmania', 'status', 'tanggapdarurat', 'tangan', 'banjir', 'bandang', 'yang', 'jadi', 'sumbar', 'sudah', 'cabut', 'jumatberkah', 'trubusid', 'httpstcowpudb43nhg']"
Fri Oct 19 02:58:10 +0000 2018,1.0,neutral,trubusmania status tanggapdarurat penanganan banjir bandang yang terjadi sumbar sudah dicabut jumatberkah trubusid https tcorzgynzjjwo,"['trubusmania', 'status', 'tanggapdarurat', 'tangan', 'banjir', 'bandang', 'yang', 'jadi', 'sumbar', 'sudah', 'cabut', 'jumatberkah', 'trubusid', 'httpstcorzgynzjjwo']"
Fri Oct 19 02:58:18 +0000 2018,1.0,neutral,trubusmania status tanggapdarurat penanganan banjir bandang yang terjadi sumbar sudah dicabut jumatberkah trubusid https tcodaziiz0ynu,"['trubusmania', 'status', 'tanggapdarurat', 'tangan', 'banjir', 'bandang', 'yang', 'jadi', 'sumbar', 'sudah', 'cabut', 'jumatberkah', 'trubusid', 'httpstcodaziiz0ynu']"
Fri Oct 30 13:55:24 +0000 2020,1.0,neutral,tanggal bencana banjir ditsamapta tingkatannya latihan sar di kubu https tcozuplhr8n8k divisihumaspolri papua tni padang papua yapen sumbar bandung acehbarat aceh medan sumut karawang jaba talaud sulut covid polda kabupatenkotawaringinbarat kalteng,"['tanggal', 'bencana', 'banjir', 'ditsamapta', 'tingkat', 'latih', 'sar', 'di', 'kubu', 'httpstcozuplhr8n8k', 'divisihumaspolri', 'papua', 'tni', 'padang', 'papua', 'yapen', 'sumbar', 'bandung', 'acehbarat', 'aceh', 'medan', 'sumut', 'karawang', 'jaba', 'talaud', 'sulut', 'covid', 'polda', 'kabupatenkotawaringinbarat', 'kalteng']"
Fri Oct 31 15:03:17 +0000 2014,1.0,food,ratusan nasi bungkus serta bantuan makanan lainnya mulai didistribusikan kepada koban banjir bandang di kabupaten dan kota solok sumbar,"['ratus', 'nasi', 'bungkus', 'serta', 'bantu', 'makan', 'lain', 'mulai', 'distribusi', 'kepada', 'koban', 'banjir', 'bandang', 'di', 'kabupaten', 'dan', 'kota', 'solok', 'sumbar']"
Fri Sep 07 06:50:05 +0000 2018,-1.0,neutral,banjir bandang terjang solok sumbar 1 orang tewas https tco9qpxqdnoyv,"['banjir', 'bandang', 'terjang', 'solok', 'sumbar', '1', 'orang', 'tewas', 'httpstco9qpxqdnoyv']"
Fri Sep 07 07:00:15 +0000 2018,-1.0,neutral,banjir bandang terjang solok sumbar 1 orang meninggal https tcoqo76bnjjyx,"['banjir', 'bandang', 'terjang', 'solok', 'sumbar', '1', 'orang', 'tinggal', 'httpstcoqo76bnjjyx']"
Fri Sep 07 07:06:06 +0000 2018,-1.0,neutral,banjir bandang terjang solok sumbar 1 orang meninggal https tcolukevoigvr,"['banjir', 'bandang', 'terjang', 'solok', 'sumbar', '1', 'orang', 'tinggal', 'httpstcolukevoigvr']"
Fri Sep 22 10:39:38 +0000 2023,1.0,evacuation route,usai bencana ruko hanyut dan jembatan rusak akibat banjir bandang di padang pariaman jembatan penghubung putus https tcofwmscuk6bt,"['usai', 'bencana', 'ruko', 'hanyut', 'dan', 'jembatan', 'rusak', 'akibat', 'banjir', 'bandang', 'di', 'padang', 'pariaman', 'jembatan', 'hubung', 'putus', 'httpstcofwmscuk6bt']"
Fri Sep 22 10:40:21 +0000 2023,1.0,neutral,banjir bandang landa padang pariaman empat kios hanyut https tco2chn1pknxg,"['banjir', 'bandang', 'landa', 'padang', 'pariaman', 'empat', 'kios', 'hanyut', 'httpstco2chn1pknxg']"
Fri Sep 22 11:51:06 +0000 2023,1.0,shelter,banjir bandang bak tsunami indonesia sumbar hari ini rumahrumah pada hanyut https tcoug8d5qgj3x banjir banjirbandang sumaterabarat sumbarbanjir sumbar boloo86 bencanaalam disaster,"['banjir', 'bandang', 'bak', 'tsunami', 'indonesia', 'sumbar', 'hari', 'ini', 'rumahrumah', 'pada', 'hanyut', 'httpstcoug8d5qgj3x', 'banjir', 'banjirbandang', 'sumaterabarat', 'sumbarbanjir', 'sumbar', 'boloo86', 'bencanaalam', 'disaster']"
Mon Aug 06 02:03:32 +0000 2012,1.0,medical emergency,aksi layanan sehat dds di lokasi banjir bandang klik sumbar portal berita sumatera barat http tcos6wwpjz5,"['aksi', 'layan', 'sehat', 'dds', 'di', 'lokasi', 'banjir', 'bandang', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcos6wwpjz5']"
Mon Aug 15 08:57:04 +0000 2022,1.0,neutral,banjir bandang rendam rumah warga di garabak data kabupaten solok sementara itu bksda sumbar tutup objek wisata alam pada moment hut ri saksikan informasi selengkapnya dalam sumatera barat hari ini pukul 1600 wib hanya di tvri mediapemersatubangsa https tcowydeogxmmv,"['banjir', 'bandang', 'rendam', 'rumah', 'warga', 'di', 'garabak', 'data', 'kabupaten', 'solok', 'sementara', 'itu', 'bksda', 'sumbar', 'tutup', 'objek', 'wisata', 'alam', 'pada', 'moment', 'hut', 'ri', 'saksi', 'informasi', 'lengkap', 'dalam', 'sumatera', 'barat', 'hari', 'ini', 'pukul', '1600', 'wib', 'hanya', 'di', 'tvri', 'mediapemersatubangsa', 'httpstcowydeogxmmv']"
Mon Aug 15 10:52:36 +0000 2022,1.0,neutral,pasca banjir bandang akses jalan ke garabak data nyaris lumpuh bencana bencanaalam banjir banjirbandang solok kabupatensolok berita sumbar sumbarkita https tcoz0lzlxqfss,"['pasca', 'banjir', 'bandang', 'akses', 'jalan', 'ke', 'garabak', 'data', 'nyaris', 'lumpuh', 'bencana', 'bencanaalam', 'banjir', 'banjirbandang', 'solok', 'kabupatensolok', 'berita', 'sumbar', 'sumbarkita', 'httpstcoz0lzlxqfss']"
Mon Aug 21 17:02:16 +0000 2023,1.0,neutral,banjir bandang terjang lima puluh kota bupati nyatakan keadaan darurat https tcondvzokczvz,"['banjir', 'bandang', 'terjang', 'lima', 'puluh', 'kota', 'bupati', 'nyata', 'ada', 'darurat', 'httpstcondvzokczvz']"
Mon Aug 22 06:13:42 +0000 2022,1.0,food,darurat sahabat yukk kita ringankan serta bantu ratusan warga terdampak gempa sumbar dan warga terdampak bencana banjir bandang sumut bantu donasi dengan klik https tcoiipntz59op,"['darurat', 'sahabat', 'yukk', 'kita', 'ringan', 'serta', 'bantu', 'ratus', 'warga', 'dampak', 'gempa', 'sumbar', 'dan', 'warga', 'dampak', 'bencana', 'banjir', 'bandang', 'sumut', 'bantu', 'donasi', 'dengan', 'klik', 'httpstcoiipntz59op']"
Mon Aug 27 08:57:40 +0000 2012,1.0,neutral,warta ekonomi banjir bandang terjang ladang panjang sumbar http tcohljzvpqh,"['warta', 'ekonomi', 'banjir', 'bandang', 'terjang', 'ladang', 'panjang', 'sumbar', 'httptcohljzvpqh']"
Mon Aug 27 15:27:33 +0000 2012,1.0,evacuation route,gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcotjq6m2pl,"['gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcotjq6m2pl']"
Mon Aug 27 15:43:01 +0000 2012,1.0,evacuation route,inforiau padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcoypxa21e,"['inforiau', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcoypxa21e']"
Mon Aug 27 15:51:08 +0000 2012,1.0,evacuation route,rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcocwho3pep,"['rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcocwho3pep']"
Mon Aug 27 16:44:08 +0000 2012,1.0,evacuation route,rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tconilryrvi,"['rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptconilryrvi']"
Mon Aug 27 16:46:10 +0000 2012,1.0,evacuation route,rt inforiau rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 http tcotzem1wvp,"['rt', 'inforiau', 'rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'httptcotzem1wvp']"
Mon Aug 27 16:48:44 +0000 2012,1.0,evacuation route,rt inforiau rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 http tcoo5dilrrz,"['rt', 'inforiau', 'rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'httptcoo5dilrrz']"
Mon Aug 27 17:28:44 +0000 2012,1.0,evacuation route,gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcoyvssomzk,"['gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcoyvssomzk']"
Mon Dec 31 04:45:01 +0000 2012,-1.0,neutral,warta sumbar banjir bandang rumah hanyut satu orang hilang http tcoridi3xux,"['warta', 'sumbar', 'banjir', 'bandang', 'rumah', 'hanyut', 'satu', 'orang', 'hilang', 'httptcoridi3xux']"
Mon Feb 14 06:59:23 +0000 2022,1.0,evacuation route,puluhan rumah di pasaman sumbar rusak akibat diterjang banjir bandang insiden juga menyebabkan sejumlah jembatan rusak parah https tcoxu5bdf5yqt,"['puluh', 'rumah', 'di', 'pasaman', 'sumbar', 'rusak', 'akibat', 'terjang', 'banjir', 'bandang', 'insiden', 'juga', 'sebab', 'jumlah', 'jembatan', 'rusak', 'parah', 'httpstcoxu5bdf5yqt']"
Mon Feb 18 01:02:12 +0000 2013,1.0,neutral,info kondisi sawah n jln yg hancur akibat banjir bandang di rao utara pasaman sumbar 3 hari lalu bnpb_indonesia http tcobu5pf1ev,"['info', 'kondisi', 'sawah', 'n', 'jln', 'yg', 'hancur', 'akibat', 'banjir', 'bandang', 'di', 'rao', 'utara', 'pasaman', 'sumbar', '3', 'hari', 'lalu', 'bnpb indonesia', 'httptcobu5pf1ev']"
Mon Feb 18 05:50:14 +0000 2013,-1.0,neutral,bpbd sumbar kerugian banjir bandang pasaman rp 29 miliar http tcolksxbmwr portalkbr,"['bpbd', 'sumbar', 'rugi', 'banjir', 'bandang', 'pasaman', 'rp', '29', 'miliar', 'httptcolksxbmwr', 'portalkbr']"
Mon Jan 13 13:46:48 +0000 2020,-1.0,neutral,nurilrastafara conan_idn aniesbaswedan kalau ada kebakaran hutan banjir amp bencana merata disemua daerah terjadinya pengusiran pendatang amp adanya korban di wamena opm yg membunuh prajurit tni amp polri banjir bandang di sumbar dsb siapa yg dituntut,"['nurilrastafara', 'conan idn', 'aniesbaswedan', 'kalau', 'ada', 'bakar', 'hutan', 'banjir', 'amp', 'bencana', 'rata', 'semua', 'daerah', 'jadi', 'usir', 'datang', 'amp', 'ada', 'korban', 'di', 'wamena', 'opm', 'yg', 'bunuh', 'prajurit', 'tni', 'amp', 'polri', 'banjir', 'bandang', 'di', 'sumbar', 'dsb', 'siapa', 'yg', 'tuntut']"
Mon Jan 26 00:00:11 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoqevbsr7iln,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoqevbsr7iln']"
Mon Jan 26 00:00:55 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcojdy9zan9sh cc indrajpiliang iwanpiliang7 bnpb_indonesia,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcojdy9zan9sh', 'cc', 'indrajpiliang', 'iwanpiliang7', 'bnpb indonesia']"
Mon Jan 26 00:01:54 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tco6uwhgbkjrv,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptco6uwhgbkjrv']"
Mon Jan 26 00:01:58 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcon8cg5dtbz3,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcon8cg5dtbz3']"
Mon Jan 26 00:02:54 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcolujgu0ighz,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcolujgu0ighz']"
Mon Jan 26 00:03:02 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rmh rusak http tcojdy9zan9sh cc jokowi_do2 setkabgoid khofifahip info_mensos,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rmh', 'rusak', 'httptcojdy9zan9sh', 'cc', 'jokowi do2', 'setkabgoid', 'khofifahip', 'info mensos']"
Mon Jan 26 00:03:05 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcopaepnz9kgw beritaterbaru,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcopaepnz9kgw', 'beritaterbaru']"
Mon Jan 26 00:03:34 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcobxxqqromeo,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcobxxqqromeo']"
Mon Jan 26 00:03:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcozt9di7jsxq,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcozt9di7jsxq']"
Mon Jan 26 00:03:58 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcodoumh6gqyd,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcodoumh6gqyd']"
Mon Jan 26 00:04:16 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak banjir bandang menerjang wilayah http tco3n7ucx6hkw detikcom,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'banjir', 'bandang', 'terjang', 'wilayah', 'httptco3n7ucx6hkw', 'detikcom']"
Mon Jan 26 00:04:21 +0000 2015,-1.0,neutral,detiknews banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak banjir bandang menerjang wilayah http tcongvvjpnrtt,"['detiknews', 'banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'banjir', 'bandang', 'terjang', 'wilayah', 'httptcongvvjpnrtt']"
Mon Jan 26 00:04:25 +0000 2015,-1.0,neutral,detiknews banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak banjir bandang menerjang wilayah http tco921x8oqs8d,"['detiknews', 'banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'banjir', 'bandang', 'terjang', 'wilayah', 'httptco921x8oqs8d']"
Mon Jan 26 00:04:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcotbve1dbxm7,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcotbve1dbxm7']"
Mon Jan 26 00:04:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoglwht6h20p,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoglwht6h20p']"
Mon Jan 26 00:06:06 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcokhnjus2zci,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcokhnjus2zci']"
Mon Jan 26 00:06:08 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcobxjhs4wymf,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcobxjhs4wymf']"
Mon Jan 26 00:06:09 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcojvequs76l5,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcojvequs76l5']"
Mon Jan 26 00:06:14 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcowad1twcezk,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcowad1twcezk']"
Mon Jan 26 00:06:16 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcotv6m8rshnh,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcotv6m8rshnh']"
Mon Jan 26 00:06:23 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoak5cnpcjwy,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoak5cnpcjwy']"
Mon Jan 26 00:06:26 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcojeblxi05ju,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcojeblxi05ju']"
Mon Jan 26 00:09:31 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tco1kdfnumcry,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptco1kdfnumcry']"
Mon Jan 26 00:09:32 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcobqhpa1jf2l,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcobqhpa1jf2l']"
Mon Jan 26 00:09:32 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tco7dv7igmbby,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptco7dv7igmbby']"
Mon Jan 26 00:09:34 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcob6npie28xq,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcob6npie28xq']"
Mon Jan 26 00:09:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoacnbrjgmb5,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoacnbrjgmb5']"
Mon Jan 26 00:09:36 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoqdbdbhibpn,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoqdbdbhibpn']"
Mon Jan 26 00:09:37 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoz7buy0v8no,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoz7buy0v8no']"
Mon Jan 26 00:09:38 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoygqpvlujep,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoygqpvlujep']"
Mon Jan 26 00:09:39 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoh6uvukrg6x,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoh6uvukrg6x']"
Mon Jan 26 00:09:39 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak banjir bandang menerjang wilayah pesisir se http tcoutfky1i1be,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'banjir', 'bandang', 'terjang', 'wilayah', 'pesisir', 'se', 'httptcoutfky1i1be']"
Mon Jan 26 00:09:43 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoj3hdbu1m9l created nha,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoj3hdbu1m9l', 'created', 'nha']"
Mon Jan 26 00:10:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcomazv4plssw,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcomazv4plssw']"
Mon Jan 26 00:10:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcocjfqqlslvb,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcocjfqqlslvb']"
Mon Jan 26 00:10:35 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoe2tjdxxwts,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoe2tjdxxwts']"
Mon Jan 26 00:10:42 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcok23av0aq6f via detikcom,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcok23av0aq6f', 'via', 'detikcom']"
Mon Jan 26 00:10:56 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoawis3s9s4x,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoawis3s9s4x']"
Mon Jan 26 00:10:59 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak']"
Mon Jan 26 00:11:15 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoqa43lzlx3n,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoqa43lzlx3n']"
Mon Jan 26 00:11:43 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak banjir bandang menerjang wilayah pesisir se http tcoyi0embf9us,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'banjir', 'bandang', 'terjang', 'wilayah', 'pesisir', 'se', 'httptcoyi0embf9us']"
Mon Jan 26 00:11:57 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcobqduxasxzq,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcobqduxasxzq']"
Mon Jan 26 00:12:27 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak http tcoptnrp76uon http tcoaca5f7pnzu,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'httptcoptnrp76uon', 'httptcoaca5f7pnzu']"
Mon Jan 26 00:12:28 +0000 2015,-1.0,neutral,banjir bandang terjang sumbar 1 kakek hilang dan 657 rumah rusak banjir bandang menerjang wilayah pesisir se http tcowhqzswtpaa,"['banjir', 'bandang', 'terjang', 'sumbar', '1', 'kakek', 'hilang', 'dan', '657', 'rumah', 'rusak', 'banjir', 'bandang', 'terjang', 'wilayah', 'pesisir', 'se', 'httptcowhqzswtpaa']"
