full_text,label
"['data', 'ulang', 'korban', 'tinggal', 'akibat', 'gempa', 'cianjur', 'tembus', 'orang']",1.0
"['nusantara', 'mandiri', 'hijau', 'nusahima', 'gelar', 'latih', 'assessment', 'rumus', 'strategi', 'tangan', 'dampak', 'gempa', 'bumi', 'rawan', 'pondok', 'pesantren', 'almusyarafah', 'ciwalen', 'warungkondang', 'cianjur', 'jawa', 'barat', 'nusahimacianjur']",1.0
"['bin', 'duka', 'gempa', 'cianjur', 'gempacianjur', 'binresponcepatbencanaalam']",1.0
"['jalan', 'instruksi', 'tum', 'bantu', 'korban', 'gempa', 'cianjur', 'ahypimpinperubahan']",1.0
"['tim', 'sar', 'gabung', 'temu', 'jasad', 'anak', 'lakilaki', 'nama', 'rifki', 'kampung', 'garogol', 'desa', 'cibulakan', 'camat', 'cugenang', 'kabupaten', 'cianjur', 'jawa', 'barat', 'korban', 'hasil', 'temu', 'hilang', 'timbun', 'material', 'rumah', 'ambruk', 'akibat', 'gempa']",1.0
"['bupati', 'cianjur', 'herman', 'suherman', 'ungkap', 'korban', 'tinggal', 'dunia', 'akibat', 'gempa', 'cianjur', 'data', 'resmi', 'herman', 'sebut', 'korban', 'tinggal', 'akibat', 'gempa', 'cianjur', 'guncang', 'november', 'capai', '']",1.0
"['mari', 'bersamasama', 'ringan', 'beban', 'korban', 'gempa', 'bumi', 'cianjur', 'tuker', 'livinpoin', 'milik', 'yayasan', 'amal', 'insani', 'bank', 'mandiri', 'salur', 'donasi', 'cek', 'info', 'lengkap', 'bankmandiri']",1.0
"['jujur', 'jd', 'sensitif', 'bgt', 'sm', 'getar', 'semenjak', 'gempa', 'cianjur', 'kmren']",1.0
"['menteri', 'daya', 'perempuan', 'lindung', 'anak', 'pppa', 'bintang', 'puspayoga', 'penuh', 'lindung', 'penuh', 'hak', 'perempuan', 'anak', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0
"['weni', 'dwi', 'aprianti', 'dorong', 'cepat', 'tangan', 'bangun', 'tinggal', 'relokasi', 'korban', 'gempa', 'cianjur', 'lengkap', 'pdiperjuangan', 'pdiperjuanganjabar', 'solidbergerak']",1.0
"['posko', 'manusia', 'titik', 'vital', 'lokasi', 'bencana', 'gempa', 'bumi', 'cianjur', 'wujud', 'bin', 'peduli', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['bin', 'peduli', 'gerak', 'cepat', 'banjtunkorban', 'gempa', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['aksi', 'cepat', 'tanggap', 'bin', 'korban', 'gempa', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['posko', 'manusia', 'titik', 'vital', 'lokasi', 'bencana', 'gempa', 'bumi', 'cianjur', 'wujud', 'bin', 'peduli', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['bin', 'peduli', 'gerak', 'cepat', 'banjtunkorban', 'gempa', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['aksi', 'cepat', 'tanggap', 'bin', 'korban', 'gempa', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['posko', 'manusia', 'titik', 'vital', 'lokasi', 'bencana', 'gempa', 'bumi', 'cianjur', 'wujud', 'bin', 'peduli', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['bin', 'peduli', 'gerak', 'cepat', 'banjtunkorban', 'gempa', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['aksi', 'cepat', 'tanggap', 'bin', 'korban', 'gempa', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['posko', 'manusia', 'titik', 'vital', 'lokasi', 'bencana', 'gempa', 'bumi', 'cianjur', 'wujud', 'bin', 'peduli', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binpedulisesama']",1.0
"['rawan', 'fp', 'bangun', 'huni', 'warga', 'desa', 'korban', 'gempa', 'cianjur', 'ibtv']",1.0
"['heboh', 'duga', 'habitat', 'gempa', 'deekor', 'kukang', 'evakuasi', 'masuk', 'mukim', 'warga', 'cianjur', 'via']",1.0
"['abipraya', 'tuntas', 'rumah', 'risha', 'korban', 'gempa', 'cianjur']",1.0
"['gempa', 'mag', 'dec', 'wib', 'lokls', 'bt', 'km', 'baratdaya', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg', 'disclaimerdlm', 'bbrp', 'menit', 'stlh', 'gmpparameter', 'gmp', 'ubah', 'blm', 'akuratkecuali', 'tlh', 'analis', 'ulang', 'seismologist']",1.0
"['info', 'gempa', 'mag', 'dec', 'wib', 'lok', 'ls', 'bt', 'km', 'baratdaya', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0
"['ya', 'allah', 'keneh', 'iye', 'gempa', 'iraha', 'rengsena', 'mugi', 'cing', 'berkah', 'salamet', 'sodara', 'nu', 'aya', 'cianjur', '']",1.0
"['korban', 'tewas', 'gempa', 'cianjur', 'identifikasi', 'jenazah', 'temponasional']",1.0
"['kabid', 'humas', 'polda', 'jabar', 'wujud', 'peduli', 'pt', 'sukun', 'wartono', 'indonesia', 'batu', 'logistik', 'korban', 'gempa', 'cianjur', 'bantu', 'korban', 'gempa', 'cianjur', 'kalang', 'masyrakat', 'institusi', 'perintah']",1.0
"['mitratel', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'sindonews', 'bukanberitabiasa']",1.0
"['kabid', 'humas', 'polda', 'jabar', 'polri', 'tni', 'laskanakan', 'bersih', 'puing', 'puing', 'runtuh', 'dampak', 'gempa', 'bumi', 'cianjur', 'akibat', 'gempa', 'bumi', 'rasa', 'masyarakat', 'kabupaten', 'cianjur', 'parah', 'rumah', 'fasilitas', 'rusak', 'hancur', 'pe']",1.0
"['peduli', 'korban', 'gempa', 'perwanti', 'opb', 'sinergy', 'manusia', 'posko', 'cianjur']",1.0
"['gempa', 'm', 'guncang', 'cianjur', 'lengkapcepatberitanya', 'beritaterkini']",1.0
"['korban', 'tinggal', 'akibat', 'gempa', 'total', 'orang', 'daerah', 'camat', 'cugenang', 'orang', 'bupati', 'cianjur', 'herman', 'suherman', 'via']",1.0
"['depo', 'bangun', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'sindonews', 'bukanberitabiasa']",1.0
"['depo', 'bangun', 'kirim', 'bantu', 'korban', 'gempa', 'bumi', 'cianjur']",1.0
"['krisis', 'air', 'besih', 'ratus', 'ungsi', 'gempa', 'cianjur', 'cugenang', 'alami', 'gatalgatal', 'diare', 'temponasional']",1.0
"['kades', 'kadus', 'gubernur', 'laku', 'pendatan', 'korban', 'gempa', 'cianjur']",1.0
"['indexim', 'coalindo', 'kpp', 'salur', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['yuk', 'buat', 'bersamasama', 'bantu', 'warga', 'dampak', 'gempa', 'cianjur', 'sedekah', 'baik', 'klik', 'link', 'rzinspiras', 'baik', 'infakid', 'rumahzakat', 'tumbuhberkah', 'pahlawankebahagiaan', 'ultraiman', 'sedekah']",1.0
"['bantu', 'korban', 'gempa', 'cianjur', 'produsen', 'bahan', 'bangun', 'patungan']",1.0
"['terima', 'bantu', 'rumah', 'tahan', 'gempa', 'cianjur', 'tunggu', 'sk', 'pemda']",1.0
"['cekizen', 'indonesia', 'gempar', 'gempa', 'guncang', 'cianjur', 'makan', 'korban', 'jiwa', 'gempa', 'sebab', 'gera', 'sesar', 'cimandiri', 'cekaja', 'cerdasfinansial', 'sesaraktif', 'indonesia']",1.0
"['perintah', 'naik', 'nilai', 'bantu', 'rumah', 'dampak', 'gempa', 'cianjur']",1.0
"['suasana', 'bada', 'magrib', 'salah', 'titik', 'ungsi', 'korban', 'gempa', 'cianjur', 'lengkap', 'ajar', 'sisa', 'santri', 'khidmat', 'hidup', 'pesantren', 'kitabkitab', 'lengkap', 'ajar']",1.0
"['polres', 'magelang', 'kota', 'gandeng', 'iof', 'salur', 'bantu', 'sosial', 'ungsi', 'korban', 'gempa', 'cianjur', 'lengkap']",1.0
"['klaim', 'gempa', 'cianjur', 'potensi', 'capai', 'rp', 'triliun']",1.0
"['weni', 'dwi', 'aprianti', 'dorong', 'cepat', 'tangan', 'bangun', 'tinggal', 'relokasi', 'korban', 'gempa', 'cianjur', 'lengkap', 'pdiperjuangan', 'pdiperjuanganjabar', 'solidbergerak']",1.0
"['baik', 'nih', 'bin', 'cepat', 'tanggap', 'bantu', 'korban', 'gempa', 'cianjur', 'binresponcepatbencanaalam']",1.0
"['perintah', 'dana', 'bantu', 'rumah', 'rusak', 'korban', 'gempa', 'cianjur']",1.0
"['ucap', 'terima', 'kasih', 'warga', 'kabupaten', 'cianjur', 'jawa', 'barat', 'rawan', 'jawa', 'perintah', 'provinsi', 'jawa', 'provinsi', 'jawa', '', 'bantu', 'tangan', 'bencana', 'alam', 'gempa', 'bumi', 'kabupaten', 'cianjur', 'provinsi', 'jawa', 'barat']",1.0
"['keren', 'kann', 'livin', 'poin', 'by', 'mandiri', 'bantu', 'donasi', 'korban', 'gempa', 'bumi', 'cianjur', 'nih']",1.0
"['salurin', 'donasi', 'tukar', 'livin', 'poin', 'by', 'mandiri', 'nih', 'bantu', 'ringan', 'beban', 'saudara', 'korban', 'gempa', 'bumi', 'cianjur']",1.0
"['video', 'lapor', 'giat', 'rawan', 'pa', 'lokasi', 'dampak', 'gempa', 'cianjur', 'senin']",1.0
"['guys', 'yuk', 'tukar', 'livinpoin', 'by', 'mandiri', 'donasi', 'korban', 'gempa', 'bumi', 'cianjur', 'laku', 'ya']",1.0
"['salut', 'deh', 'giat', 'positif', 'mandiri', 'kali', 'buka', 'donasi', 'korban', 'gempa', 'bumi', 'cianjur', 'tukar', 'livin', 'poin', 'aja']",1.0
"['nu', 'carelazisnu', 'pwnu', 'pcnu', 'sejawa', 'timur', 'bersamasama', 'galang', 'dana', 'bagipara', 'korban', 'gempa', 'cianjur', 'juang']",1.0
"['kalo', 'gin', 'langsung', 'tukerin', 'livin', 'poin', 'mandiri', 'moga', 'bantu', 'ringan', 'beban', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur']",1.0
"['peduli', 'cianjur', 'alumni', 'ista', 'lintas', 'komunitas', 'salur', 'donasi', 'korban', 'bencana', 'gempa', 'cianjur', 'november', 'bentuk', 'peduli', 'alumni', 'ista', 'gempa', 'cianjur', 'alumniistapedulicianjur', 'prayforcianjur', 'keluargakalista']",1.0
"['bin', 'bangun', 'posko', 'trauma', 'healing', 'bantu', 'pulih', 'warga', 'cianjur', 'hebat', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binpedulisesama', 'gempacianjur', 'gempabumi', 'cianjurberduka']",1.0
"['polres', 'magelang', 'kota', 'gandeng', 'iof', 'salur', 'bantu', 'sosial', 'ungsi', 'korban', 'gempa', 'cianjur', 'humaspoldajateng', 'polrihadiruntukmasyarakat']",1.0
"['warga', 'sumedang', 'korban', 'gempa', 'cianjur', 'temu', 'tinggal', 'cari']",1.0
"['congratulations', 'putra', 'tama', 'menang', 'lelang', 'gitaruntukindonesia', '', 'nominal', 'lelang', 'terima', 'dana', 'manusia', 'kompas', 'donasi', 'korban', 'gempa', 'cianjur', 'jawa', 'barat', 'terima', 'kasih', 'partisipan', 'motionfmjkt']",1.0
"['menindaklanjuti', 'arah', 'presiden', 'kait', 'ubah', 'besar', 'nilai', 'bantu', 'stimulan', 'baik', 'rumah', 'rusak', 'berat', 'ringan', 'dampak', 'gempa', 'bumi', 'cianjur', 'kemenko', 'pmk', 'ada', 'rapat', 'koordinasi', 'tingkat', 'menteri', 'rtm', 'senin', 'kemenkopmk', 'revolusimental']",1.0
"['rtm', 'kali', 'tuju', 'dorong', 'cepat', 'implementasi', 'bantu', 'baik', 'rumah', 'rusak', 'berat', 'ringan', 'revisi', 'sk', 'kepala', 'bnpb', 'nomor', 'bantu', 'dana', 'pakai', 'tanggulang', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'kemenkopmk']",1.0
"['menko', 'pmk', 'sebut', 'ubah', 'besar', 'nilai', 'bantu', 'stimulan', 'perintah', 'baik', 'rumah', 'dampak', 'bencana', 'gempa', 'bumi', 'lokasi', 'cianjur', 'kemenkopmk', 'revolusimental', 'sdmunggul']",1.0
"['kodam', 'pattimura', 'kirim', 'bantu', 'sosial', 'korban', 'gempa', 'cianjur']",1.0
"['kemenkumham', 'riau', 'salur', 'langsung', 'bantu', 'korban', 'dampak', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur']",1.0
"['bupati', 'pangandaran', 'sambang', 'posko', 'ungsi', 'gempa', 'cianjur']",1.0
"['bupati', 'pangandaran', 'h', 'jeje', 'wiradinata', 'sambang', 'posko', 'ungsi', 'gempa', 'tinjau', 'dapur', 'tanggap', 'siaga', 'bencana', 'bantu', 'logistik', 'perintah', 'kabupaten', 'pangandaran', 'perintah', 'kabupaten', 'cianjur']",1.0
"['bupati', 'pangandaran', 'serah', 'bantu', 'gempa', 'cianjur', 'bupati', 'pangandaran', 'h', 'jeje', 'wiradinata', 'langsung', 'terjun', 'silaturahmi', 'tinjau', 'dapur']",1.0
"['berangkat', 'tahap', 'rawan', 'pmi', 'kab', 'tegal', 'tdb', 'cianjur', 'kirim', 'bantu', 'donasi', 'masyarakat', 'kab', 'tegal', 'sintas', 'gempacianjur', 'selasa', 'desember', 'prayforcianjur', 'cianjurbangkit', 'pmisiapbantu', 'terustebarkebaikan', 'terimakasihrelawanpmi']",1.0
"['peduli', 'korban', 'gempa', 'cianjur', 'ormas', 'grib', 'jaya', 'bantu', 'langsung', 'lokasi']",1.0
"['sesar', 'patah', 'kali', 'sebab', 'gempa', 'bumi', 'indonesia', 'sesar', 'gempa', 'picu', 'gempa', 'cianjur', 'sebab', 'sesar', 'cugenang']",1.0
"['aksi', 'peduli', 'bencana', 'gempa', 'cianjur', 'total', 'donasi', 'gempa', 'cianjur', 'november', 'sd', 'desember', 'kumpul', 'rp', 'transfer', 'donasi', 'bsi', 'an', 'majelis', 'telkomsel', 'taqwa', 'galang', 'bubuh', 'kode', 'unik', 'akhir', 'nominal', 'transfer']",1.0
"['pemkab', 'semarang', 'salur', 'donasi', 'gempa', 'cianjur', 'rp', 'juta']",1.0
"['perintah', 'dg', 'pemkab', 'cianjur', 'bangun', 'saung', 'sahabat', 'perempuan', 'anak', 'sbg', 'sarana', 'yg', 'dpt', 'manfaat', 'perempuan', 'anak', 'dampak', 'bencana', 'gempa', 'dlm', 'aktivitas', 'layan', 'dukung', 'psikososial', 'jokowi', 'gas', 'pol', 'hak', 'anak', 'amp', 'perempuan']",1.0
"['alhamdulillah', 'serah', 'donasi', 'iii', 'langsung', 'lokasi', 'yg', 'dampak', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur', 'ketua', 'posko', 'terima', 'donasi', 'diposko', 'desa', 'limbangansari', 'kabupaten', 'cianjur', 'tanggal', 'desember', 'pesonapuloindah', 'ertenoldua', 'tambunselatan']",1.0
"['menteri', 'tahan', 'republik', 'indonesia', 'prabowo', 'subianto', 'ecek', 'masyarakat', 'posko', 'ungsi', 'dampak', 'gempa', 'desa', 'cijedil', 'cianjur', 'prabowo', 'ecek', 'sarana', 'prasarana', 'dapur', 'butuh', 'masyarakat', 'prabowo', 'kerjasama']",1.0
"['alhamdulillah', 'tim', 'donasi', 'peduli', 'cianjur', 'urus', 'rt', 'cianjur', 'tgl', 'desember', 'langsung', 'suasana', 'rumah', 'hancur', 'rasa', 'dampak', 'gempa', 'bumi', 'cianjur', 'pesonapuloindah', 'ertenoldua', 'tambunselatan']",1.0
"['kunjung', 'prabowo', 'peluk', 'salah', 'korban', 'gempa', 'cianjur', 'korban', 'rebut', 'foto', 'sapa', 'tum', 'partai', 'gerindra', 'prabowopeduli', 'kerjasama']",1.0
"['bagi', 'cerita', 'tyler', 'update', 'menteri', 'koordinator', 'bidang', 'bangun', 'manusia', 'amp', 'budaya', 'kemenko', 'pmk', 'menindaklanjuti', 'arah', 'presiden', 'jokowi', 'kait', 'ubah', 'besar', 'nilai', 'bantu', 'stimulan', 'baik', 'rumah', 'rusak', 'berat', 'ringan', 'dampak', 'gempa', 'bumi', 'cianjur']",1.0
"['ikut', 'kembang', 'kini', 'berbagiceritatyler', 'berbagiceritatylerupdate', 'gempacianjur', 'cianjur', 'muhadjireffendy']",1.0
"['respon', 'cepat', 'bin', 'serah', 'bantu', 'sembako', 'obat', 'gratis', 'masyarakat', 'dampak', 'bencana', 'gempa', 'bumi', 'cianjur', 'binresponcepatbencanaalam', 'binpedulikorbanbencana', 'binturutberdukagempacianjur', 'binhadircepatuntukrakyat', 'binberikandukungannyata', 'binpedulisesama']",1.0
"['gempa', 'b', 'aja', 'grgr', 'gempa', 'cianjur', 'yg', 'bener', 'bener', 'bangun', 'nya', 'langsung', 'roboh', 'sampe', 'ga', 'sempet', 'nyelametin', 'parno', 'deh', 'skrg', 'bener', 'bener', 'rasa', 'goyang', 'dikit', 'langsung', 'kamar']",1.0
"['gempa', 'bumi', 'cianjur', 'tinggal', 'duka', 'pt', 'inhutani', 'i', 'usaha', 'bawah', 'menteri', 'bumn', 'satu', 'solidaritas', 'usaha', 'bumn', 'aksi', 'tanggap', 'bencana', 'simak', 'berita', 'lengkap']",1.0
"['kemenkumham', 'riau', 'salur', 'langsung', 'bantu', 'korban', 'dampak', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur', 'desember']",1.0
"['video', 'prabowo', 'maaf', 'sapa', 'kader', 'gerindra', 'cianjur', 'tunggu', 'iringiringan', 'konvoi', 'kendaraanya', 'cianjur', 'unjung', 'korban', 'gempa', 'cianjur', 'prabowopeduli', 'kerjasama']",1.0
"['menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'unjung', 'warga', 'cianjur', 'dampak', 'gempa', 'pos', 'dapur', 'lapang', 'kopassustni', 'ad', 'rabu', 'prabowo', 'pantau', 'butuh', 'korban', 'gempa', 'prabowopeduli', 'kerjasama']",1.0
"['potensi', 'bencana', 'sesar', 'mandiri', 'desak', 'area', 'non', 'huni', 'gempabumi', 'bencanaalam', 'pupr', 'sesarmandiri', 'gempacianjur', 'ringoffire', 'rumahtahangempa', 'kementerianpupr', 'relokasihunian', 'cimandiri', 'viralnews', 'beritaterkini']",1.0
"['maksimal', 'pulih', 'cianjur', 'tri', 'sosial', 'bangun', 'paletsekolah', 'darurat', 'korban', 'gempa']",1.0
"['korpri', 'kota', 'diri', 'siap', 'dana', 'juta', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['bukti', 'peduli', 'doa', 'sedekah', 'baik', 'rekening', 'an', 'laznas', 'alirsyad', 'sedekah', 'bank', 'syariah', 'indonesia', 'bank', 'mega', 'syariah', '', 'posko', 'laznas', 'al', 'irsyad', 'peduli', 'gempa', 'cianjur']",1.0
"['bnpb', 'korban', 'jiwa', 'gempa', 'cianjur', 'data']",1.0
"['mas', 'suguh', 'gempa', 'ring', 'of', 'fire', 'coba', 'liat', 'rentet', 'gempa', 'bbrp', 'gempa', 'dangkalgempa', 'negara', 'jg', 'aktif', 'gempa', 'cianjur']",1.0
"['program', 'recovery', 'bencana', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'surau', 'tv', 'amp', 'dar', 'eliman', 'peduli']",1.0
"['peduli', 'gempa', 'cianjur', 'kbm', 'unpam', 'kumpul', 'donasi', 'buka', 'pasar', 'murah']",1.0
"['bentuk', 'peduli', 'korban', 'bencana', 'gempa', 'cianjur', 'giat', 'moga', 'bantu']",1.0
"['prabowo', 'presiden', 'ri', 'joko', 'widodo', 'kunjung', 'warga', 'cianjur', 'korban', 'dampak', 'gempa', 'rsud', 'sayang', 'camat', 'bojongherang', 'prabowopeduli', 'kerjasama']",1.0
"['menteri', 'tahan', 'menhan', 'prabowo', 'unjung', 'warga', 'cianjur', 'dampak', 'gempa', 'pos', 'dapur', 'lapang', 'kopassustni', 'ad', 'prabowopeduli', 'kerjasama']",1.0
"['kemenkumham', 'riau', 'salur', 'langsung', 'bantu', 'korban', 'dampak', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur']",1.0
"['berterimakasih', 'kontribusi', 'tangan', 'gempa', 'cianjur', 'bersamajuara', 'ridwankamil']",1.0
"['menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'unjung', 'warga', 'cianjur', 'dampak', 'gempa', 'pos', 'dapur', 'lapang', 'kopassustni', 'ad', 'rabu', 'prabowo', 'pantau', 'butuh', 'korban', 'gempa', 'prabowopeduli', 'kerjasama']",1.0
"['yach', 'ngga', 'mahal', 'bencana', 'bencana', 'cianjur', 'hasil', 'sayur', 'an', 'harga', 'sayur', 'mahal', 'cianjur', 'kena', 'gempa', 'harga', 'sayur', 'murah', 'yach', 'maklum', 'aj', 'skrg', 'salah', 'presiden', 'presiden', 'yg', 'disalahin']",1.0
"['bnpb', 'apresiasi', 'rawan', 'gempa', 'cianjur', 'capai', 'personil', 'lembaga', 'via']",1.0
"['prabowo', 'presiden', 'ri', 'joko', 'widodo', 'kunjung', 'warga', 'cianjur', 'korban', 'dampak', 'gempa', 'rsud', 'sayang', 'prabowopeduli', 'kerjasama']",1.0
"['menteri', 'tahan', 'menhan', 'prabowo', 'unjung', 'warga', 'cianjur', 'dampak', 'gempa', 'pos', 'dapur', 'lapang', 'kopassustni', 'ad', 'prabowopeduli', 'kerjasama']",1.0
"['mohon', 'maaf', 'ketua', 'partai', 'gerindra', 'dpc', 'cianjur', 'masyarakat', 'rabu', 'ppir', 'ppirjabar', 'prabowo', 'prabowosubianto', 'gerindra', 'menhan', 'gerindramenang', 'prabowopresiden', 'indonesiajaya', 'gempacianjur', 'viralindonesia', 'maaf']",1.0
"['manajer', 'uang', 'pln', 'up', 'cianjur', 'nurul', 'setyorini', 'gempa', 'dahsyat', 'akibat', 'sulang', 'pln', 'gardu', 'dampak', 'kondisi', 'akibat', 'pasok', 'listrik', 'langgan', 'ganggu']",1.0
"['ditjen', 'diktiristek', 'salur', 'bantu', 'tangan', 'musibah', 'gempa', 'cianjur']",1.0
"['warga', 'cianjur', 'alami', 'krisis', 'air', 'bersih', 'pasca', 'gempa', 'ungsi', 'derita', 'sakit', 'minim', 'sarana', 'sanitasi', 'air', 'layak', 'cek', 'lengkap']",1.0
"['prabowo', 'presiden', 'ri', 'joko', 'widodo', 'kunjung', 'warga', 'cianjur', 'korban', 'dampak', 'gempa', 'rsud', 'sayang', 'prabowopeduli', 'kerjasama']",1.0
"['menteri', 'daya', 'perempuan', 'lindung', 'anak', 'pppa', 'bintang', 'puspayoga', 'penuh', 'lindung', 'penuh', 'hak', 'perempuan', 'anak', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0
"['guncang', 'gempa', 'kali', 'lombok', 'pusat', 'bal', 'gempa', 'gempabali', 'baligempa', 'gempabumi', 'gempacianjur']",1.0
"['btw', 'rb', 'gempa', 'gede', 'dampak', 'langsung', 'manusia', 'cianjur', 'gedegede', 'm', 'udah', 'runtuh', 'nih', 'negara']",-1.0
"['ketua', 'bhayangkari', 'daerah', 'lampung', 'serah', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['menteri', 'tahan', 'republik', 'indonesia', 'prabowo', 'subianto', 'turun', 'langsung', 'tinjau', 'korban', 'bencana', 'gempa', 'cianjur', 'rsud', 'sayang', 'tenda', 'ungsi', 'prabowopeduli', 'kerjasama']",1.0
"['prabowo', 'damping', 'presiden', 'ri', 'unjung', 'ungsi', 'korban', 'gempa', 'cianjur', 'tinjau', 'rumah', 'sakit', 'sayang', 'cianjur', 'prabowopeduli', 'kerjasama']",1.0
"['prabowo', 'terang', 'media', 'damping', 'presiden', 'tangan', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'tekan', 'presiden', 'prabowopeduli', 'kerjasama']",1.0
"['badan', 'nasional', 'tanggulang', 'bencana', 'bnpb', 'total', 'korban', 'tinggal', 'akibat', 'bencana', 'gempa', 'cianjur', 'korban', 'jiwa', 'prabowopeduli', 'kerjasama']",1.0
"['gak', 'ajabener', 'sy', 'abis', 'rasa', 'gempa', 'cianjur', 'yg', 'gede', 'kmrn', 'badan', 'jd', 'kyk', 'asa', 'oleng', 'sampe', 'skrg']",1.0
"['prabowo', 'presiden', 'ri', 'joko', 'widodo', 'kunjung', 'warga', 'cianjur', 'korban', 'dampak', 'gempa', 'rsud', 'sayang', 'camat', 'bojongherang', 'prabowopeduli', 'kerjasama']",1.0
"['ketua', 'bhayangkari', 'daerah', 'lampung', 'serah', 'langsung', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['menteri', 'tahan', 'menhan', 'prabowo', 'unjung', 'warga', 'cianjur', 'dampak', 'gempa', 'pos', 'dapur', 'lapang', 'kopassustni', 'ad', 'prabowopeduli', 'kerjasama']",1.0
"['gempa', 'bumi', 'kini', 'kuat', 'magnitudo', 'sr', 'guncang', 'wilayah', 'cianjur', 'jawa', 'barat', 'jabar', 'selasa', 'pagi', 'gempa', 'pusat', 'darat', 'derasdotid']",1.0
"['instruksi', 'prabowo', 'ringan', 'beban', 'akibat', 'gempa', 'cianjur', 'prabowopeduli', 'kerjasama']",1.0
"['bnpb', 'bantah', 'korban', 'tinggal', 'gempa', 'cianjur', 'orang', 'nyata', 'bupati', 'dasar', 'data', 'resmi']",1.0
"['udah', 'tau', 'gaes', 'minta', 'rumah', 'tahan', 'gempa', 'tingkat', 'karna', 'peristiwa', 'gempa', 'cianjur', 'reiwatown', 'perumnasiidagroup', 'gempagarut', 'earthquake', 'realestateinvestor', 'gundar', 'rumah', 'army', 'lyly', 'sangdewi', 'asia', 'artist', 'awards', 'bangtan', 'lyodrainaaajapan']",1.0
"['mpc', 'pemuda', 'pancasila', 'kota', 'tangerang', 'kirim', 'bantu', 'logistik', 'korban', 'gempa', 'cianjur', '']",1.0
"['menteri', 'tahan', 'republik', 'indonesia', 'prabowo', 'subianto', 'posko', 'ungsi', 'ecek', 'masyarakat', 'dampak', 'gempa', 'desa', 'cijedil', 'cianjur', 'jawa', 'barat', 'rabu', 'prabowopeduli', 'kerjasama']",1.0
"['prabowo', 'anak', 'korban', 'gempa', 'cianjur', 'prabowopeduli', 'kerjasama']",1.0
"['ketua', 'bhayangkari', 'daerah', 'lampung', 'serah', 'langsung', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['damping', 'trauma', 'healing', 'korban', 'gempa', 'cianjur', 'penuh', '']",1.0
"['guncang', 'gempa', 'cianjur', 'pangandaran', 'garut', 'sukabumi', 'bmkg', 'waspada']",1.0
"['', 'beacon', 'of', 'hope', 'des', 'kumpul', 'rp', 'donasi', 'sambung', 'didik', 'adikadik', 'korban', 'gempa', 'cianjur', 'sempat', 'donasi', 'tolong', 'bantu', 'sebar', 'linknya', 'temanteman', '', 'link']",1.0
